NXQ;Nuveen Select Tax Free Income Portfolio II Common Stock;United States;;
NXR;Nuveen Select Tax Free Income Portfolio III Common Stock;United States;;
NXRT;NexPoint Residential Trust Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
NYC;New York City REIT Inc. Class A Common Stock;;Consumer Services;Real Estate Investment Trusts
NYCB;New York Community Bancorp Inc. Common Stock;United States;Finance;Banks
NYCB^A;New York Community Bancorp Inc. Depositary shares each representing a 1/40th interest in a share of Fixed-to-Floating Rate Series A Noncumulative Perpetual Preferred Stock;United States;;
NYCB^U;New York Community Bancorp Inc. New York Community Capital Tr V (BONUSES);United States;;
NYT;New York Times Company (The) Common Stock;United States;Consumer Services;Newspapers/Magazines
NYV;Nuveen New York Municipal Value Fund 2 Common Shares of Beneficial Interest;United States;;
NZF;Nuveen Municipal Credit Income Fund ;United States;;
O;Realty Income Corporation Common Stock;United States;Consumer Services;Real Estate Investment Trusts
OACB;Oaktree Acquisition Corp. II Class A Ordinary Shares;United States;Finance;Business Services
OAK^A;Oaktree Capital Group LLC 6.625% Series A Preferred units;United States;;
OAK^B;Oaktree Capital Group LLC 6.550% Series B Preferred Units;United States;;
OC;Owens Corning Inc Common Stock New;United States;Capital Goods;Industrial Machinery/Components
OCA;Omnichannel Acquisition Corp. Class A Common Stock;;Finance;Business Services
OCFT;OneConnect Financial Technology Co. Ltd. American Depositary Shares each representing three ordinary shares;China;Technology;Computer Software: Programming Data Processing
OCN;Ocwen Financial Corporation NEW Common Stock;United States;Finance;Finance: Consumer Services
ODC;Oil-Dri Corporation Of America Common Stock;United States;Consumer Durables;Miscellaneous manufacturing industries
OEC;Orion Engineered Carbons S.A Common Shares;Luxembourg;Basic Industries;Major Chemicals
OFC;Corporate Office Properties Trust Common Stock;United States;Consumer Services;Real Estate Investment Trusts
OFG;OFG Bancorp Common Stock;Puerto Rico;Finance;Major Banks
OFG^A;OFG Bancorp Preferred Stock;Puerto Rico;Finance;Major Banks
OFG^B;OFG Bancorp 7.0% Non Cumulative Monthly Income Preferred Stock Series B;Puerto Rico;;
OFG^D;OFG Bancorp 7.125% Non-Cumulative Perpetual Preferred Stock. Series D;Puerto Rico;;
OGE;OGE Energy Corp Common Stock;United States;Public Utilities;Electric Utilities: Central
OGS;ONE Gas Inc. Common Stock;;Public Utilities;Oil/Gas Transmission
OHI;Omega Healthcare Investors Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
OI;O-I Glass Inc. Common Stock;United States;Consumer Durables;Containers/Packaging
OIA;Invesco Municipal Income Opportunities Trust Common Stock;United States;;
OII;Oceaneering International Inc. Common Stock;United States;Energy;Oilfield Services/Equipment
OIS;Oil States International Inc. Common Stock;United States;Energy;Metal Fabrications
OKE;ONEOK Inc. Common Stock;United States;Public Utilities;Oil & Gas Production
OLN;Olin Corporation Common Stock;United States;Basic Industries;Major Chemicals
OLP;One Liberty Properties Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
OMC;Omnicom Group Inc. Common Stock;United States;Technology;Advertising
OMF;OneMain Holdings Inc. Common Stock;;Finance;Finance: Consumer Services
OMI;Owens & Minor Inc. Common Stock;United States;Health Care;Medical Specialities
ONE;OneSmart International Education Group Limited ADS;;Consumer Services;Other Consumer Services
ONTF;ON24 Inc. Common Stock;;;
ONTO;Onto Innovation Inc. Common Stock;United States;Capital Goods;Industrial Machinery/Components
OOMA;Ooma Inc. Common Stock;;Technology;EDP Services
OPP;RiverNorth/DoubleLine Strategic Opportunity Fund Inc. Common Stock;United States;;
OPP^A;RiverNorth/DoubleLine Strategic Opportunity Fund Inc. 4.375% Series A Cumulative Preferred Stock;United States;;
OPY;Oppenheimer Holdings Inc. Class A Common Stock (DE);United States;Finance;Investment Bankers/Brokers/Service
OR;Osisko Gold Royalties Ltd Common Shares;;Basic Industries;Precious Metals
ORA;Ormat Technologies Inc. Common Stock;United States;Public Utilities;Electric Utilities: Central
ORAN;Orange;France;Public Utilities;Telecommunications Equipment
ORC;Orchid Island Capital Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
ORCC;Owl Rock Capital Corporation Common Stock;;;
ORCL;Oracle Corporation Common Stock;United States;Technology;Computer Software: Prepackaged Software
ORI;Old Republic International Corporation Common Stock;United States;Finance;Property-Casualty Insurers
ORN;Orion Group Holdings Inc. Common;United States;Basic Industries;Military/Government/Technical
OSG;Overseas Shipholding Group Inc. Class A Common Stock;United States;Transportation;Marine Transportation
OSH;Oak Street Health Inc. Common Stock;United States;Health Care;Medical/Nursing Services
OSK;Oshkosh Corporation (Holding Company)Common Stock;United States;Capital Goods;Auto Manufacturing
OTIS;Otis Worldwide Corporation Common Stock ;;Energy;Consumer Electronics/Appliances
OUT;OUTFRONT Media Inc. Common Stock;;Consumer Services;Real Estate Investment Trusts
OVV;Ovintiv Inc. (DE);Canada;Energy;Oil & Gas Production
OXM;Oxford Industries Inc. Common Stock;United States;Consumer Non-Durables;Apparel
OXY;Occidental Petroleum Corporation Common Stock;United States;Energy;Oil & Gas Production
PAC;Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares);Mexico;Transportation;Aerospace
PACE;TPG Pace Tech Opportunities Corp. Class A Ordinary Shares;United States;Finance;Business Services
PACK;Ranpak Holdings Corp Class A Common Stock;;Consumer Durables;Containers/Packaging
PAG;Penske Automotive Group Inc. Common Stock;United States;Consumer Durables;Automotive Aftermarket
PAGS;PagSeguro Digital Ltd. Class A Common Shares;Cayman Islands;Technology;EDP Services
PAI;Western Asset Investment Grade Income Fund Inc.;United States;;
PAM;Pampa Energia S.A. Pampa Energia S.A.;Argentina;Public Utilities;Electric Utilities: Central
PANA;Panacea Acquisition Corp. Class A Common Stock;United States;Health Care;Major Pharmaceuticals
PANW;Palo Alto Networks Inc. Common Stock;United States;Technology;Computer peripheral equipment
PAR;PAR Technology Corporation Common Stock;United States;Miscellaneous;Office Equipment/Supplies/Services
PARR;Par Pacific Holdings Inc.  Common Stock;United States;Energy;Oil & Gas Production
PAYC;Paycom Software Inc. Common Stock;;Technology;Computer Software: Prepackaged Software
PB;Prosperity Bancshares Inc. Common Stock;United States;Finance;Major Banks
PBA;Pembina Pipeline Corp. Ordinary Shares (Canada);Canada;Energy;Oil & Gas Production
PBB;Prospect Capital Corporation 6.25% Notes due 2024;United States;;
PBC;Prospect Capital Corporation 6.875% Notes due 2029;United States;;
PBF;PBF Energy Inc. Class A Common Stock;United States;Energy;Integrated oil Companies
PBFX;PBF Logistics LP Common Units representing limited partner interests;;Energy;Natural Gas Distribution
PBH;Prestige Consumer Healthcare Inc. Common Stock;United States;Health Care;Major Pharmaceuticals
PBI;Pitney Bowes Inc. Common Stock;United States;Miscellaneous;Office Equipment/Supplies/Services
PBI^B;Pitney Bowes Inc 6.70% Notes Due 2043;United States;;
PBR;Petroleo Brasileiro S.A.- Petrobras Common Stock;Brazil;Energy;Oil & Gas Production
PBT;Permian Basin Royalty Trust Common Stock;United States;Energy;Oil & Gas Production
PBY;Prospect Capital Corporation 6.25% Notes due 2028;United States;;
PCF;High Income Securities Fund Common Stock;United States;;
PCG;Pacific Gas & Electric Co. Common Stock;United States;Public Utilities;Power Generation
PCGU;Pacific Gas & Electric Co. Equity Unit;United States;Public Utilities;Power Generation
PCI;PIMCO Dynamic Credit and Mortgage Income Fund Common Shares of Beneficial Interest;;;
PCK;Pimco California Municipal Income Fund II Common Shares of Beneficial Interest;United States;;
PCM;PCM Fund Inc. Common Stock;United States;;
PCN;Pimco Corporate & Income Strategy Fund Common Stock;United States;;
PCPC;Periphas Capital Partnering Corporation Class A Common Stock;;Finance;Business Services
PCQ;PIMCO California Municipal Income Fund Common Stock;United States;;
PD;PagerDuty Inc. Common Stock;;Technology;Computer Software: Prepackaged Software
PDAC;Peridot Acquisition Corp. Class A Ordinary Shares;United States;Finance;Business Services
PDI;PIMCO Dynamic Income Fund Common Stock;United States;;
PDM;Piedmont Office Realty Trust Inc. Class A Common Stock;United States;Consumer Services;Building operators
PDO;PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest;;;
PDS;Precision Drilling Corporation Common Stock;Canada;Energy;Oil & Gas Production
PDT;John Hancock Premium Dividend Fund;United States;;
PEAK;Healthpeak Properties Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
PEB;Pebblebrook Hotel Trust Common Shares of Beneficial Interest;United States;Consumer Services;Real Estate Investment Trusts
PEB^C;Pebblebrook Hotel Trust 6.50% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest;United States;;
PEB^D;Pebblebrook Hotel Trust 6.375% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest;United States;;
PEB^E;Pebblebrook Hotel Trust 6.375% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest;United States;;
PEB^F;Pebblebrook Hotel Trust 6.3% Series F Cumulative Redeemable Preferred Shares of Beneficial Interest;United States;;
PEG;Public Service Enterprise Group Incorporated Common Stock;United States;Public Utilities;Power Generation
PEI;Pennsylvania Real Estate Investment Trust Common Stock;United States;Consumer Services;Real Estate Investment Trusts
PEI^B;Pennsylvania Real Estate Investment Trust Cumulative Redeemable Perpetual Preferred Shares Series B;United States;;
PEI^C;Pennsylvania Real Estate Investment Trust 7.20% Series C Cumulative Redeemable Perpetual Preferred Shares;United States;;
PEI^D;Pennsylvania Real Estate Investment Trust 6.875% Series D Cumulative Redeemable Perpetual Preferred Shares;United States;;
PEN;Penumbra Inc. Common Stock;;Health Care;Medical/Dental Instruments
PEO;Adams Natural Resources Fund Inc. Common Stock;United States;;
PFD;Flaherty & Crumrine Preferred and Income Fund Incorporated;United States;;
PFE;Pfizer Inc. Common Stock;United States;Health Care;Major Pharmaceuticals
PFGC;Performance Food Group Company Common Stock;United States;Consumer Non-Durables;Food Distributors
PFH;Prudential Financial Inc. 4.125% Junior Subordinated Notes due 2060;United States;Finance;Life Insurance
PFL;PIMCO Income Strategy Fund Shares of Beneficial Interest;United States;;
PFN;PIMCO Income Strategy Fund II;United States;;
PFO;Flaherty & Crumrine Preferred and Income Opportunity Fund Incorporated;United States;;
PFS;Provident Financial Services Inc Common Stock;United States;Finance;Savings Institutions
PFSI;PennyMac Financial Services Inc. Common Stock;United States;Finance;Finance: Consumer Services
PG;Procter & Gamble Company (The) Common Stock;United States;Basic Industries;Package Goods/Cosmetics
PGP;Pimco Global Stocksplus & Income Fund Pimco Global StocksPlus & Income Fund Common Shares of Beneficial Interest;United States;;
PGR;Progressive Corporation (The) Common Stock;United States;Finance;Property-Casualty Insurers
PGRE;Paramount Group Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
PGTI;PGT Innovations Inc.;United States;Capital Goods;Building Products
PGZ;Principal Real Estate Income Fund Common Shares of Beneficial Interest;;;
PH;Parker-Hannifin Corporation Common Stock;United States;Capital Goods;Metal Fabrications
PHD;Pioneer Floating Rate Trust Pioneer Floating Rate Trust Shares of Beneficial Interest;United States;;
PHG;Koninklijke Philips N.V. NY Registry Shares;Netherlands;Health Care;Medical Electronics
PHI;PLDT Inc. Sponsored ADR;Philippines;Public Utilities;Telecommunications Equipment
PHK;Pimco High Income Fund Pimco High Income Fund;United States;;
PHM;PulteGroup Inc. Common Stock;United States;Capital Goods;Homebuilding
PHR;Phreesia Inc. Common Stock;United States;Miscellaneous;Business Services
PHT;Pioneer High Income Trust Common Shares of Beneficial Interest;United States;;
PHX;PHX Minerals Inc. Common Stock;United States;Energy;Oil & Gas Production
PIAI;Prime Impact Acquisition I Class A Ordinary Shares;;Finance;Business Services
PII;Polaris Inc. Common Stock;United States;Capital Goods;Industrial Specialties
PIM;Putnam Master Intermediate Income Trust Common Stock;United States;;
PINE;Alpine Income Property Trust Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
PING;Ping Identity Holding Corp. Common Stock;United States;Technology;Computer Software: Prepackaged Software
PINS;Pinterest Inc. Class A Common Stock;;Technology;Computer Software: Programming Data Processing
PIPP;Pine Island Acquisition Corp. Class A Common Stock;United States;Finance;Business Services
PIPR;Piper Sandler Companies Common Stock;United States;Finance;Investment Bankers/Brokers/Service
PJT;PJT Partners Inc. Class A Common Stock;United States;Finance;Investment Managers
PK;Park Hotels & Resorts Inc. Common Stock ;United States;Consumer Services;Hotels/Resorts
PKE;Park Aerospace Corp. Common Stock;United States;Capital Goods;Military/Government/Technical
PKG;Packaging Corporation of America Common Stock;United States;Consumer Durables;Containers/Packaging
PKI;PerkinElmer Inc. Common Stock;United States;Capital Goods;Biotechnology: Laboratory Analytical Instruments
PKO;Pimco Income Opportunity Fund Common Shares of Beneficial Interest;United States;;
PKX;POSCO Common Stock;South Korea;Basic Industries;Steel/Iron Ore
PLAN;Anaplan Inc. Common Stock;United States;Technology;Computer Software: Prepackaged Software
PLD;Prologis Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
PLNT;Planet Fitness Inc. Common Stock;United States;Consumer Services;Hotels/Resorts
PLOW;Douglas Dynamics Inc. Common Stock;United States;Capital Goods;Construction/Ag Equipment/Trucks
PLT;Plantronics Inc. Common Stock;United States;Public Utilities;Telecommunications Equipment
PLTR;Palantir Technologies Inc. Class A Common Stock;;Technology;Computer Software: Prepackaged Software
